Year,Units,Series,Territorio,Value
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.85
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.51
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.18
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,14.99
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.8
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.28
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,9.91
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.83
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.34
2010,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,16.01
2016,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.8
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.82
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.65
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.82
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.03
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.55
2014,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.62
2020,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.05
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.93
2010,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,11.48
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,11.26
2021,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,9.64
2019,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.19
2020,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.15
2016,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.36
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.96
2014,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.3
2019,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.0
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.43
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.25
