Year,Units,Series,Territorio,Value
2018,Porcentaje,Proporción de residuos municipales vertidos en relación al total de residuos municipales generados y tratados,Aragón,69.83
2017,Porcentaje,Proporción de residuos municipales vertidos en relación al total de residuos municipales generados y tratados,Aragón,70.13
2016,Porcentaje,Proporción de residuos municipales vertidos en relación al total de residuos municipales generados y tratados,España,54.12
2015,Porcentaje,Proporción de residuos municipales vertidos en relación al total de residuos municipales generados y tratados,Aragón,71.33
2014,Porcentaje,Proporción de residuos municipales vertidos en relación al total de residuos municipales generados y tratados,España,56.89
2014,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,1.12
2016,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,España,33.86
2014,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,29.05
2019,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,31.1
2015,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,28.67
2015,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,1.17
2015,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,España,30.52
2014,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,España,31.31
2016,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,27.92
2018,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,España,35.02
2018,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,1.35
2017,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,1.21
2016,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,1.1
2018,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,30.17
2017,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,España,36.11
2019,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,España,37.96
2017,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,29.87
2019,Porcentaje,Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,Aragón,1.35
