Year,Units,Series,Territorio,Value
2017,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.57
2023,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,36.07
2022,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,40.87
2021,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,33.52
2017,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,28.08
2013,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,27.19
2016,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,28.08
2016,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.57
2011,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,34.95
2023,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,42.82
2015,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.57
2019,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,40.82
2013,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.17
2022,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,33.5
2010,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,23.12
2018,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,28.08
2014,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,España,35.24
2019,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,33.91
2020,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,33.91
2011,Porcentaje,Proporción de concejalías ocupadas por mujeres en los gobiernos locales,Aragón,26.94
