Year,Units,Series,Territorio,Value
2011,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,Aragón,5.01
2015,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,Aragón,6.56
2016,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,7.68
2012,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,6.67
2019,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,8.2
2018,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,8.05
2020,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,8.39
2021,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,8.52
2010,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,5.96
2017,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,7.86
2017,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,Aragón,7.01
2016,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,Aragón,6.81
2012,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,Aragón,5.73
2013,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,Aragón,5.93
2014,Por 10.000 habitantes,Número de personas colegiadas en odontología y estomatología por cada 10.000 habitantes,España,7.17
2016,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,15.29
2021,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,14.28
2018,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,15.77
2010,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,12.31
2013,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,12.88
2011,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,13.88
2019,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,15.9
2012,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,12.57
2015,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,15.02
2013,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,14.33
2012,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,14.01
2015,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.29
2019,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.82
2021,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,16.47
2011,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,12.42
2010,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,13.76
2014,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.18
2017,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,15.54
2016,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.41
2020,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.97
2018,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.65
2017,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,Aragón,13.66
2020,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,16.21
2014,Por 10.000 habitantes,Número de personas colegiadas en farmacia por cada 10.000 habitantes,España,14.72
