Year,Units,Series,Territorio,Value
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,65.62
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,75.31
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,71.36
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,76.46
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,68.24
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,70.29
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,74.48
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,85.73
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,83.69
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,72.91
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,72.65
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,Aragón,87.08
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas,España,70.79
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,22.99
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,33.97
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,19.44
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,32.9
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,30.05
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,73.32
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,23.86
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.94
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,29.64
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.16
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.36
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.72
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.39
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.23
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.0
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,28.55
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,34.58
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,30.43
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.04
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.47
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,29.46
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.04
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,229.94
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,229.13
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,284.64
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,230.97
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,229.19
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,225.59
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,221.87
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,258.96
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,262.71
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,268.81
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,271.94
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,283.28
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,264.57
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,228.76
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,228.56
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,272.07
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,231.11
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,234.4
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,234.0
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,275.16
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,267.39
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,232.25
