Year,Units,Series,Territorio,Value
2022,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,27.5
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.01
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.48
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.16
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.73
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,28.56
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,20.05
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.95
2021,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,22.69
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,22.99
2022,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,23.15
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,29.64
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,19.45
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,España,21.24
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,32.92
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida a la diabetes,Aragón,29.66
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,268.81
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,258.96
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,228.64
2021,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,230.9
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,229.24
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,234.12
2021,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,263.54
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,234.51
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,264.54
2012,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,267.54
2020,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,265.78
2022,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,231.52
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,272.24
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,262.68
2017,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,284.72
2018,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,232.31
2019,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,231.2
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,230.0
2011,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,225.59
2016,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,283.38
2010,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,221.87
2013,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,272.05
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,275.31
2022,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,Aragón,272.92
2014,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,228.87
2015,Por 100.000 habitantes,Tasa de mortalidad atribuida al cáncer,España,231.1
