Year,Units,Series,Territorio,Value
2012,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,94.65
2021,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,99.7
2014,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,94.68
2012,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,95.4
2010,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,92.41
2011,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,93.38
2013,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,94.01
2019,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,97.1
2020,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,98.86
2014,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,92.9
2023,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,99.9
2019,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,96.73
2022,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,99.21
2021,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,99.12
2015,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,94.5
2017,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,98.2
2022,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,98.4
2023,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,España,99.23
2020,Porcentaje,Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil,Aragón,99.1
