Year,Units,Series,Territorio,Value
2021,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,9.83
2016,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,10.05
2022,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),España,9.78
2010,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (personas empleadas),Aragón,15.94
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.03
2022,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.13
2016,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.8
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.55
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.82
2010,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,16.01
2014,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.3
2010,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,11.48
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.96
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.93
2022,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.98
2019,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.38
2014,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.62
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.82
2021,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.21
2020,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,15.69
2021,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.33
2016,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.36
2013,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),Aragón,14.65
2015,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.25
2018,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.34
2012,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.83
2011,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,11.26
2019,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.44
2017,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.43
2020,Porcentaje,Empleo del sector manufacturero en proporción al empleo total (horas trabajadas),España,10.67
