"Year","Units","Series","Territorio","Value"
2017,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","Aragón",11.73
2022,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",13
2018,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","Aragón",10.69
2014,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","Aragón",20.26
2021,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",14.9
2016,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","Aragón",14.86
2016,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",19.7
2019,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",14.2
2014,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",24.6
2018,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",15.4
2015,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","Aragón",16.39
2015,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",22.2
2017,"Porcentaje","Tasa de desempleo de las personas entre 16 y 64 años","España",17.3
