"Year","Units","Series","Territorio","Value"
"2022","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","99.8"
"2021","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","97.9"
"2019","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","95.9"
"2022","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","98.91"
"2021","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","97.12"
"2012","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","92.18"
"2017","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","95.1"
"2013","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","93.4"
"2014","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","94.1"
"2015","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","94.35"
"2014","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","95.1"
"2012","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","93.3"
"2023","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","98.3"
"2017","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","95.33"
"2020","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","96.11"
"2019","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","95.52"
"2023","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","99.23"
"2013","Porcentaje","Proporción de mujeres entre 16 y 74 años que utilizan el teléfono móvil","España","92.19"
"2022","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","98.4"
"2014","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","92.9"
"2010","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","92.41"
"2023","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","99.9"
"2020","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","98.86"
"2010","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","93.3"
"2013","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","94.01"
"2017","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","98.2"
"2011","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","93.8"
"2019","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","96.73"
"2014","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","94.68"
"2021","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","99.12"
"2021","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","99.7"
"2012","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","95.4"
"2011","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","93.38"
"2012","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","94.65"
"2015","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","95.38"
"2019","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","97.1"
"2013","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","95.2"
"2023","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","99.23"
"2022","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","99.21"
"2015","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","94.5"
"2020","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","Aragón","99.1"
"2017","Porcentaje","Proporción de hombres entre 16 y 74 años que utilizan el teléfono móvil","España","96.21"
