"Year","Units","Series","Territorio","Value"
"2021","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","76.97"
"2014","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","71.52"
"2015","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","72.02"
"2013","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","69.98"
"2021","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","77.68"
"2010","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","67.55"
"2019","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","75.82"
"2010","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","64.55"
"2020","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","72.49"
"2012","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","71.35"
"2014","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","74.64"
"2022","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","77.84"
"2011","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","66.14"
"2016","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","72.98"
"2018","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","75"
"2019","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","73.37"
"2012","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","España","68.52"
"2011","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","67.69"
"2017","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","74.67"
"2016","Porcentaje","Proporción de personas entre 15 y 24 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","74.16"
"2012","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","20.87"
"2018","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","21.19"
"2021","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","24.11"
"2020","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","20.3"
"2022","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","24.94"
"2015","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","18.98"
"2011","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","20.82"
"2017","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","21.08"
"2019","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","19.77"
"2010","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.36"
"2013","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.95"
"2021","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","24.87"
"2019","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","20.12"
"2011","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.43"
"2020","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","20.7"
"2022","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","25.67"
"2010","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","20.31"
"2013","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","21"
"2017","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.17"
"2016","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","18.69"
"2016","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","20.19"
"2018","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.88"
"2015","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","20.23"
"2012","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.65"
"2023","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","26.42"
"2014","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","Aragón","19.92"
"2014","Porcentaje","Proporción de personas entre 15 y 64 años que han realizado estudios o formación en las últimas cuatro semanas","España","19.06"
