"Year","Units","Series","Territorio","Value"
"2013","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2019","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2018","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2015","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2014","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2014","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2015","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2018","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2011","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2012","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2016","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2012","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2022","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2020","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2020","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2010","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2016","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2013","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2017","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2019","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2022","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2023","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2011","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2023","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2021","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2021","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2017","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","España","100"
"2010","Porcentaje","Proporción de centros educativos no universitarios con acceso a suministro básico de agua potable","Aragón","100"
"2017","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2011","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2012","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2016","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2010","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2018","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2013","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2021","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2016","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2023","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2015","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2019","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2014","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2023","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2012","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2020","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2018","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2022","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2021","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2019","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2013","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2017","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2022","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2020","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","Aragón","100"
"2010","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2011","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2014","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"2015","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones de saneamiento básicas separadas por sexo","España","100"
"-2.99","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"2021","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"-1.05","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"3.8121416069325225","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"1.18","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"1.72","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"6.35","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"0.81039775481509291","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"2.3973655690717153","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"-11.65","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"2.3342395618080483","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"5.3274313799346862","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"2022","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"4.83","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"-1.18","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"1.84","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"2.6470841997353505","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"-1.6969629311307199","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"-9.2590584714095368","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"-4.5944632377918957","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"3.95","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"0.12466835552433952","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"3.5400926863073932","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"2023","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"2.640150242710666","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","Aragón","100"
"2.79","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"0.25555228808186714","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
"2.94","Porcentaje","Proporción de centros educativos no universitarios con acceso a instalaciones básicas para el lavado de manos","España","100"
